year,start_date,end_date,event_type,file_name,Var1,Var2,Var3
1978,1978-04-18,1978-04-18,Meeting,Bluebook,"(20) Alternative A calls for a reduction in the Federal funds rate over the intermeeting period to the mid-point of a 6 to 6 per cent range.","As indicated in Appendix I, we would anticipate a Federal funds rate averaging around 8¾ per cent by early next year if the midpoints of the longer-run ranges of alternative B are to be attained.","-14(18) Under alternative C the Federal funds rate would rise over the intermeeting period to the mid-point of a 7 to 7½ per cent range."
1978,1978-05-16,1978-05-16,Meeting,Bluebook,"Under alternative A--which encompasses a range for the Federal funds rate centered on its recently prevailing level of around 7-3/8 per cent--M-1 is expected to expand in a 4 to 8 per cent annual rate range over the May-June period.","(13) Alternative B calls for an increase in the Federal funds rate to the mid-point of a 7½ to 8¼ per cent range between now and mid-June.","NO ALTERNATIVE C FOUND"
1978,1978-06-20,1978-06-20,Meeting,Bluebook,"Alternative A specifies a range for the Federal funds rate around its recently prevailing level of 7½ per cent and is expected to be associated with M-1 growth in a 7 to 11 per cent annual rate range over the forthcoming two-month period.","(14) Alternative B calls for an increase in the Federal funds rate to around the mid-point of a 7½ to 8 per cent range between now and mid-July.","NO ALTERNATIVE C FOUND"
1978,1978-07-18,1978-07-18,Meeting,Bluebook,"As indicated in Appendix I, the staff anticipates that the Federal funds rate would have to rise to the 8¾ to 9¾ per cent range by fall under alternative B. Interest rates in the fourth quarter would be about one percentage point lower under alternative A and threequarters of a percentage point higher under alternative C. (9) Even with the assumption that M-1 grows near the upper end of its ranges, the GNP projection implies relatively rapid increases in the velocity of M-1.","As indicated in Appendix I, the staff anticipates that the Federal funds rate would have to rise to the 8¾ to 9¾ per cent range by fall under alternative B. Interest rates in the fourth quarter would be about one percentage point lower under alternative A and threequarters of a percentage point higher under alternative C. (9) Even with the assumption that M-1 grows near the upper end of its ranges, the GNP projection implies relatively rapid increases in the velocity of M-1.","As indicated in Appendix I, the staff anticipates that the Federal funds rate would have to rise to the 8¾ to 9¾ per cent range by fall under alternative B. Interest rates in the fourth quarter would be about one percentage point lower under alternative A and threequarters of a percentage point higher under alternative C. (9) Even with the assumption that M-1 grows near the upper end of its ranges, the GNP projection implies relatively rapid increases in the velocity of M-1."
1978,1978-08-15,1978-08-15,Meeting,Bluebook,"B Ranges for Aug.-Sept. M-1 5½ to 9½ 5 to 9 M-2 7 to 11 6½ to 10½ Federal funds rate 7¾ to 8 7¾ to 8½ (inter-meeting period) (8) Alternative A contemplates continuation of a Federal funds rate around the mid-point of the existing 7¾ to 8 per cent range.","(12) If the funds rate were to move up to the mid-point of the 7¾ to 8½ per cent alternative B range, the upward adjustment in market rates would likely be prompt and marked.","NO ALTERNATIVE C FOUND"
1978,1978-09-19,1978-09-19,Meeting,Bluebook,"B Ranges for Sept.-Oct. M-1 6½ to 10½ 6 to 10 M-2 8 to 12 7½ to 11½ Federal funds rate (Intermeeting period) 8 to 8¾ 8¼ to 9 (8) Alternative A contemplates a Federal funds rate between now and the next meeting centered on the prevailing 8-3/8 per cent level.","(14) Alternative B calls for an increase in the Federal funds rate by mid-October to around the midpoint of an 8-1/4 to 9 per cent range.","NO ALTERNATIVE C FOUND"
1978,1978-10-17,1978-10-17,Meeting,Bluebook,"Even under alternative A, some further increase in the funds rate might well be required.","Staff projections of the funds rate for each alternative are shown in appendix I. (11) Under alternative B, we would expect the Federal funds rate to level off in a 9 to 10¼ per cent range by early next year if M-1 growth over the QIII '78-QIII '79 period is to be at around the upper end of a 4 to 6½ per cent range, abstracting from the effects of ATS.1/ This represents an upward adjustment in the level of interest rates forecast by the staff.","NO ALTERNATIVE C FOUND"
1978,1978-11-21,1978-11-21,Meeting,Bluebook,"Alternative A calls for no near-term change in the Federal funds rate, while Alternative B increases policy restraint in coming weeks.","Alternative A calls for no near-term change in the Federal funds rate, while Alternative B increases policy restraint in coming weeks.","NO ALTERNATIVE C FOUND"
1978,1978-12-19,1978-12-19,Meeting,Bluebook,"Alternative A calls for no near-term change in the Federal funds rate, while alternative B increases policy restraint marginally in coming weeks.","Alternative A calls for no near-term change in the Federal funds rate, while alternative B increases policy restraint marginally in coming weeks.","NO ALTERNATIVE C FOUND"
1979,1979-02-06,1979-02-06,Meeting,Bluebook,"By contrast, alternative A would imply a reduction in the funds rate, reaching year-end levels about ¾ of a percentage point below the current level.","However, the staff expects that the demand for M-1 will not be so strong over the year, on average, as to require a significant change in the prevailing Federal funds rate if M-1 growth at the midpoint of the alternative B range is to be achieved over the year 1979.","Alternative C, on the other hand, would probably involve an increase in the funds rate from current levels to nearly 11 per cent in the course of the year."
1979,1979-03-20,1979-03-20,Meeting,Bluebook,"(20) Alternative A involves a decline in the funds rate over the intermeeting period to the midpoint of a 9-1/4 to 10 per cent range.","Alternative B calls for no near-term change in the Federal funds rate, while alternatives A and C, respectively, would ease and increase restraint in coming weeks.","-15(18) Under alternative C, the Federal funds rate would rise to the midpoint of a 10-1/4 to 11 per cent range."
1979,1979-04-17,1979-04-17,Meeting,Bluebook,"(15) Alternative A calls for a decline in the funds rate over the intermeeting period to the midpoint of a 9¼ to 10 per cent range.","Alternative B would maintain the Federal funds rate at about the 10 per cent level that has prevailed since late last year, while alternatives A and C, respectively, would ease and tighten money market conditions in coming weeks.","(14) Alternative C contemplates a rise in the Federal funds rate to the midpoint of a 10¼ to 11 per cent range."
1979,1979-05-22,1979-05-22,Meeting,Bluebook,"(17) Alternative A calls for a decline in the funds rate over the intermeeting period to the midpoint of a 9 to 10 per cent range.","Alternative B would maintain the Federal funds rate at the current 10-1/4 per cent level, while alternatives A and C, respectively, would ease and tighten money market conditions in coming weeks.","(16) Alternative C contemplates a rise in the Federal funds rate to the midpoint of a 10 to 11 per cent range."
1979,1979-07-11,1979-07-11,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","-101/ alternative B' for 1980, A by A', and C by C', Under alternative B/B'--an unchanged policy with respect to the aggregates--the Federal funds rate is expected to decline somewhat by early 1980 (to a level of around 9-1/2 percent), assuming economic activity weakens about as projected.","NO ALTERNATIVE C FOUND"
1979,1979-08-14,1979-08-14,Meeting,Bluebook,"Growth Rates from July Levels Required to Achieve Levels Implied by FOMC Longer-run Ranges for M-1 and M-2 (Seasonally adjusted annual rates) Low End of Range Midpoint of Range High End of Range Achieve level by: September 1979 (in 2 months) QIV '79 (end of longer-run period) Achieve level by: September 1979 (in 2 months) QIV '79 (end of longer-run period) September 1979 (in 2 months) QIV '79 (end of longer-run period) M-1 (3 percent ATS/NOW impact on M-1) -10.6 -3.4 3.9 -4.6 -0.2 4.1 M-1 (1½ percent ATS/NOW impact on M-1) -3.4 3.9 11.3 -0.2 4.1 8.5 M-2 -2.9 11.4 5.3 9.6 -14(14) Alternative A involves a decline in the Federal funds rate to the midpoint of a 9-3/4 to 10-1/2 percent range.","The Federal funds rate specifications of alternative B are centered on the currently prevailing 10½ to 10¾ percent range.","(15) Alternative C calls for an increase in the Federal funds rate to the midpoint of a 10-3/4 to 11-1/2 percent range."
1979,1979-09-18,1979-09-18,Meeting,Bluebook,"(15) Alternative A calls for a decline in the Federal funds rate to the midpoint of a 10 to 11 percent range, and would be associated with ranges for M-1 and M-2 of 5 to 9 and 8 to 12 percent, respectively.","The Federal funds rate specifications of alternative B are centered on the currently prevailing 11¼ to 11½ percent range.","(16) Alternative C involves an increase in the Federal funds rate to the midpoint of an 11½ to 12¼ percent range and would tend to exert more restraint on the monetary aggregates over the months ahead than alternative B."
1979,1979-11-20,1979-11-20,Meeting,Bluebook,"The funds rate range proposed for this alternative is 10½ to 15½ percent, involving a reduction in the lower limit as compared with alternative B. (20) The approach to open market operations of alternative A would exert considerably downward pressure on market interest rates generally as more and more participants came to believe rates had peaked.","Of the alternatives shown below for Committee consideration, alternative B involves a November-December growth rate for M-1 that achieves a 4½ percent rate of expansion from September to December, but with an accompanying M-2 growth above the Committee's earlier target.","NO ALTERNATIVE C FOUND"
1980,1980-01-08,1980-01-09,Meeting,Bluebook,"(18) The federal funds rate may drop to, or conceivably below, the bottom of the 10½ to 15½ percent range specified for alternative A over the next few weeks, and the 3-month bill rate could be in a 9 to 10 percent area.","The funds rate would be expected to decline by early spring, and reach levels by year-end lower than under alternative B.","NO ALTERNATIVE C FOUND"
1980,1980-02-04,1980-02-05,Meeting,Bluebook,"(19) Alternative A would call for a more rapid increase in money targets for the current and next quarter, implying a step-up in M-1A growth from January to March to about a 5½ percent rate, with more rapid expansion in the second quarter.","Alternative B is indexed by growth in M-A of 4½ percent from December to March, and, for all practical purposes, can be considered to be equivalent to the 4½ percent M-1 target for that period adopted at the last meeting.","(21) Alternative C contemplates a reduction in money targets for the current quarter to a 4 percent annual rate, as indexed by M-1A."
1980,1980-03-18,1980-03-18,Meeting,Bluebook,"(16) Compared to the other alternatives, alternative A involves a greater increase in money over the four months ending in June, with M-1A targeted to expand at a 3¾ percent rate over that period.","(8) Alternative B extends through June the FOMC's previous target rates of growth of M-1A and M-1B for the December to March period of 4 and 5 percent annual rates, respectively.","Thrifts and mortgage markets too are likely to remain under considerable tension in the months ahead absent any substantial decline in short-term rates over the near-term-which seems unlikely given the monetary targets of alternative B. (13) Alternative C calls for lower money targets than alternative B."
1980,1980-04-22,1980-04-22,Meeting,Bluebook,"(19) To achieve alternative A targets, total reserves might have to expand at an annual rate of 5¼ percent in the March to June period.","Also shown are intermeeting federal funds rate ranges, with the funds rate range currently in effect shown under alternative B. (More detailed and longer-range specifications are shown on the tables on pages 8 and 9.) Alt.","The staff anticipates, for example, a federal funds rate of around 13 to 14 percent for late 1980 under alternative B, and this rate would have to be lower under alternative C. (17) Alternative C would probably require growth in total reserves at about a 4 percent annual rate."
1980,1980-05-20,1980-05-20,Meeting,Bluebook,"The federal funds rate range suggested for alternative A is 10 to 14 percent.","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
1980,1980-07-09,1980-07-09,Meeting,Bluebook,"II M-1A 3½ to 6 3 to 5½ M-1B 4 to 6½ 3½ to 6 M-2 6 to 9 6 to 9 M-3 6½ to 9½ 6½ to 9½ Bank Credit 6 to 9 4½ to 7½ (13) To assist the Committee in evaluating the proposed ranges for 1980 and in forming a preliminary view about monetary growth targets in 1981, specific alternative assumptions for money growth in 1980 and the subsequent two years, with their implications for economic activity, prices, and interest rates, are presented in the table on page 11.","Alternative B targets a more gradual rebound in M-1A from the first half pace.","NO ALTERNATIVE C FOUND"
1980,1980-08-12,1980-08-12,Meeting,Bluebook,"B June to September M-1A 7 6 M-1B 9-1/4 8-1/4 M-2 12 11-1/2 Implied: July to September M-1A 6-3/4 5-1/4 M-1B 8-1/2 6-3/4 M-2 9-1/4 8-3/4 Intermeeting range for funds rate 8 to 14 8 to 14 (11) Alternative A is indexed to the 7 percent growth rate of M-A for June to September that the Committee established at its last meeting, while alternative B is a more restrictive specification formulated in light of the tendency for M-2 to run high relative to its long-range target.","B June to September M-1A 7 6 M-1B 9-1/4 8-1/4 M-2 12 11-1/2 Implied: July to September M-1A 6-3/4 5-1/4 M-1B 8-1/2 6-3/4 M-2 9-1/4 8-3/4 Intermeeting range for funds rate 8 to 14 8 to 14 (11) Alternative A is indexed to the 7 percent growth rate of M-A for June to September that the Committee established at its last meeting, while alternative B is a more restrictive specification formulated in light of the tendency for M-2 to run high relative to its long-range target.","NO ALTERNATIVE C FOUND"
1980,1980-09-16,1980-09-16,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","NO ALTERNATIVE C FOUND"
1980,1980-10-21,1980-10-21,Meeting,Bluebook,"Alternative A retains the Committee's September target of a 4 percent annual growth rate for M-1A over the last four months of the year.","Only minor variations in growth rates would be expected under alternative B. (9) The relationships of the September-to-December targets to the Committee's longer-run ranges are depicted in the charts on the following pages.","NO ALTERNATIVE C FOUND"
1980,1980-11-18,1980-11-18,Meeting,Bluebook,"(14) Alternative A encompasses somewhat higher money targets for the fourth quarter than alternative B--targets that are thought to be achievable with little change in interest rates from current levels.","(9) Alternative B continues the Committee's current targets for the fourth quarter, as indexed by M-1A and M-1B.","(15) Alternative C contemplates a reduction in the Committee's current fourth quarter money growth target, and implies a substantial reduction in money growth over the balance of the year that brings the level of M-1B into the FOMC's target zone by December."
1980,1980-12-18,1980-12-19,Meeting,Bluebook,"Alternative A proposes somewhat higher growth rates of money than alternative B. (The charts on the following pages depict the near-term behavior of the monetary targets under the three alternatives, with M-1A and M-1B shown both before and after adjustment for the impact of NOW accounts; the alternatives are shown in relation to the tentative long-run ranges for 1981 established at the July meeting.) (16) Under alternative B, actual M-A growth may be slightly negative after the turn of the year, on the assumption that the NOW account effect reduces M-1A growth by about 5½ percentage points over the first three months of the year.","However, as noted earlier, inflationary trends will be giving considerable impetus to the public's demand for transactions balances over the whole of 1981, and thus interest rates may well stay at high levels on average next year.1/ (15) Alternative B has been designed to place M-1A and M-1B in March near the midpoints of the FOMC's tentative long-range targets for 1981 adopted last July.","The alternative C monetary targets are consistent with virtually no growth in total reserves."
