macro_variable,meeting_date,forecast_date,projection
gRGOVSL,19920813,1994.1,1.3
gRGOVSL,19920813,1994.2,1.4
gRGOVSL,19920813,1994.3,1.4
gRGOVSL,19920813,1994.4,1.4
gRGOVSL,19920930,1991.3,0.9
gRGOVSL,19920930,1991.4,1.4
gRGOVSL,19920930,1992.1,5.1
gRGOVSL,19920930,1992.2,-0.2
gRGOVSL,19920930,1992.3,1.9
gRGOVSL,19920930,1992.4,-0.6
gRGOVSL,19920930,1993.1,-0.1
gRGOVSL,19920930,1993.2,0.5
gRGOVSL,19920930,1993.3,0.1
gRGOVSL,19920930,1993.4,0.9
gRGOVSL,19920930,1994.1,1.1
gRGOVSL,19920930,1994.2,1.3
gRGOVSL,19920930,1994.3,1.4
gRGOVSL,19920930,1994.4,1.4
gRGOVSL,19921112,1991.4,1.4
gRGOVSL,19921112,1992.1,5.1
gRGOVSL,19921112,1992.2,-0.2
gRGOVSL,19921112,1992.3,0.4
gRGOVSL,19921112,1992.4,0.0
gRGOVSL,19921112,1993.1,0.1
gRGOVSL,19921112,1993.2,0.5
gRGOVSL,19921112,1993.3,0.5
gRGOVSL,19921112,1993.4,1.0
gRGOVSL,19921112,1994.1,1.1
gRGOVSL,19921112,1994.2,1.1
gRGOVSL,19921112,1994.3,1.3
gRGOVSL,19921112,1994.4,1.3
gRGOVSL,19921216,1991.4,1.4
gRGOVSL,19921216,1992.1,5.1
gRGOVSL,19921216,1992.2,-0.2
gRGOVSL,19921216,1992.3,1.4
gRGOVSL,19921216,1992.4,0.0
gRGOVSL,19921216,1993.1,0.6
gRGOVSL,19921216,1993.2,0.8
gRGOVSL,19921216,1993.3,1.2
gRGOVSL,19921216,1993.4,1.8
gRGOVSL,19921216,1994.1,1.9
gRGOVSL,19921216,1994.2,2.0
gRGOVSL,19921216,1994.3,2.1
gRGOVSL,19921216,1994.4,2.2
gRGOVSL,19930129,1992.1,5.1
gRGOVSL,19930129,1992.2,-0.2
gRGOVSL,19930129,1992.3,1.4
gRGOVSL,19930129,1992.4,-0.6
gRGOVSL,19930129,1993.1,0.6
gRGOVSL,19930129,1993.2,0.8
gRGOVSL,19930129,1993.3,1.2
gRGOVSL,19930129,1993.4,1.8
gRGOVSL,19930129,1994.1,1.9
gRGOVSL,19930129,1994.2,2.0
gRGOVSL,19930129,1994.3,2.1
gRGOVSL,19930129,1994.4,2.2
gRGOVSL,19930317,1992.1,5.1
gRGOVSL,19930317,1992.2,-0.2
gRGOVSL,19930317,1992.3,1.4
gRGOVSL,19930317,1992.4,-0.8
gRGOVSL,19930317,1993.1,-1.3
gRGOVSL,19930317,1993.2,0.7
gRGOVSL,19930317,1993.3,4.7
gRGOVSL,19930317,1993.4,1.0
gRGOVSL,19930317,1994.1,2.5
gRGOVSL,19930317,1994.2,2.5
gRGOVSL,19930317,1994.3,2.7
gRGOVSL,19930317,1994.4,1.6
gRGOVSL,19930514,1992.2,-0.2
gRGOVSL,19930514,1992.3,1.4
gRGOVSL,19930514,1992.4,-1.1
gRGOVSL,19930514,1993.1,-0.1
gRGOVSL,19930514,1993.2,1.1
gRGOVSL,19930514,1993.3,2.1
gRGOVSL,19930514,1993.4,0.2
gRGOVSL,19930514,1994.1,2.1
gRGOVSL,19930514,1994.2,2.1
gRGOVSL,19930514,1994.3,2.3
gRGOVSL,19930514,1994.4,2.0
gRGOVSL,19930630,1992.3,1.4
gRGOVSL,19930630,1992.4,-1.1
gRGOVSL,19930630,1993.1,0.5
gRGOVSL,19930630,1993.2,1.1
gRGOVSL,19930630,1993.3,1.6
gRGOVSL,19930630,1993.4,0.6
gRGOVSL,19930630,1994.1,2.1
gRGOVSL,19930630,1994.2,2.0
gRGOVSL,19930630,1994.3,2.0
gRGOVSL,19930630,1994.4,2.4
gRGOVSL,19930811,1992.3,1.4
gRGOVSL,19930811,1992.4,-1.1
gRGOVSL,19930811,1993.1,0.5
gRGOVSL,19930811,1993.2,2.3
gRGOVSL,19930811,1993.3,2.4
gRGOVSL,19930811,1993.4,1.3
gRGOVSL,19930811,1994.1,2.0
gRGOVSL,19930811,1994.2,1.9
gRGOVSL,19930811,1994.3,1.9
gRGOVSL,19930811,1994.4,2.1
gRGOVSL,19930915,1992.3,1.2
gRGOVSL,19930915,1992.4,0.0
gRGOVSL,19930915,1993.1,0.3
gRGOVSL,19930915,1993.2,5.0
gRGOVSL,19930915,1993.3,3.7
gRGOVSL,19930915,1993.4,1.8
gRGOVSL,19930915,1994.1,2.0
gRGOVSL,19930915,1994.2,1.8
gRGOVSL,19930915,1994.3,1.8
gRGOVSL,19930915,1994.4,2.0
gRGOVSL,19931110,1992.4,0.0
gRGOVSL,19931110,1993.1,0.3
gRGOVSL,19931110,1993.2,5.6
gRGOVSL,19931110,1993.3,2.1
gRGOVSL,19931110,1993.4,1.0
gRGOVSL,19931110,1994.1,2.0
gRGOVSL,19931110,1994.2,1.8
gRGOVSL,19931110,1994.3,1.8
gRGOVSL,19931110,1994.4,2.0
gRGOVSL,19931110,1995.1,2.2
gRGOVSL,19931110,1995.2,2.2
gRGOVSL,19931110,1995.3,2.2
gRGOVSL,19931110,1995.4,2.3
gRGOVSL,19931215,1992.4,0.0
gRGOVSL,19931215,1993.1,0.3
gRGOVSL,19931215,1993.2,5.6
gRGOVSL,19931215,1993.3,3.6
gRGOVSL,19931215,1993.4,2.6
gRGOVSL,19931215,1994.1,2.3
gRGOVSL,19931215,1994.2,2.2
gRGOVSL,19931215,1994.3,2.4
gRGOVSL,19931215,1994.4,2.5
gRGOVSL,19931215,1995.1,2.6
gRGOVSL,19931215,1995.2,2.7
gRGOVSL,19931215,1995.3,2.7
gRGOVSL,19931215,1995.4,2.8
gRGOVSL,19940131,1993.1,0.3
gRGOVSL,19940131,1993.2,5.6
gRGOVSL,19940131,1993.3,4.5
gRGOVSL,19940131,1993.4,1.6
gRGOVSL,19940131,1994.1,4.4
gRGOVSL,19940131,1994.2,2.2
gRGOVSL,19940131,1994.3,2.1
gRGOVSL,19940131,1994.4,2.3
gRGOVSL,19940131,1995.1,2.2
gRGOVSL,19940131,1995.2,2.6
gRGOVSL,19940131,1995.3,2.7
gRGOVSL,19940131,1995.4,2.7
gRGOVSL,19940316,1993.1,0.3
gRGOVSL,19940316,1993.2,5.6
gRGOVSL,19940316,1993.3,4.5
gRGOVSL,19940316,1993.4,3.1
gRGOVSL,19940316,1994.1,2.0
gRGOVSL,19940316,1994.2,3.1
gRGOVSL,19940316,1994.3,3.1
gRGOVSL,19940316,1994.4,2.2
gRGOVSL,19940316,1995.1,2.1
gRGOVSL,19940316,1995.2,2.6
gRGOVSL,19940316,1995.3,2.7
gRGOVSL,19940316,1995.4,2.7
gRGOVSL,19940513,1993.3,4.5
gRGOVSL,19940513,1993.4,3.3
gRGOVSL,19940513,1994.1,-2.6
gRGOVSL,19940513,1994.2,5.3
gRGOVSL,19940513,1994.3,3.1
gRGOVSL,19940513,1994.4,2.1
gRGOVSL,19940513,1995.1,2.0
gRGOVSL,19940513,1995.2,2.3
gRGOVSL,19940513,1995.3,2.4
gRGOVSL,19940513,1995.4,2.4
gRGOVSL,19940630,1993.3,4.5
gRGOVSL,19940630,1993.4,3.3
gRGOVSL,19940630,1994.1,-2.5
gRGOVSL,19940630,1994.2,3.0
gRGOVSL,19940630,1994.3,2.4
gRGOVSL,19940630,1994.4,2.5
gRGOVSL,19940630,1995.1,2.6
gRGOVSL,19940630,1995.2,2.5
gRGOVSL,19940630,1995.3,2.4
gRGOVSL,19940630,1995.4,2.4
gRGOVSL,19940812,1993.3,3.7
gRGOVSL,19940812,1993.4,2.9
gRGOVSL,19940812,1994.1,-1.4
gRGOVSL,19940812,1994.2,2.0
gRGOVSL,19940812,1994.3,3.2
gRGOVSL,19940812,1994.4,2.6
gRGOVSL,19940812,1995.1,1.9
gRGOVSL,19940812,1995.2,2.2
gRGOVSL,19940812,1995.3,2.2
gRGOVSL,19940812,1995.4,2.6
gRGOVSL,19940921,1993.3,3.7
gRGOVSL,19940921,1993.4,2.9
gRGOVSL,19940921,1994.1,-1.4
gRGOVSL,19940921,1994.2,2.9
gRGOVSL,19940921,1994.3,4.0
gRGOVSL,19940921,1994.4,2.7
gRGOVSL,19940921,1995.1,2.5
gRGOVSL,19940921,1995.2,2.5
gRGOVSL,19940921,1995.3,2.5
gRGOVSL,19940921,1995.4,2.6
gRGOVSL,19940921,1996.1,2.5
gRGOVSL,19940921,1996.2,2.4
gRGOVSL,19940921,1996.3,2.4
gRGOVSL,19940921,1996.4,2.5
gRGOVSL,19941109,1993.4,2.9
gRGOVSL,19941109,1994.1,-1.4
gRGOVSL,19941109,1994.2,2.9
gRGOVSL,19941109,1994.3,3.8
gRGOVSL,19941109,1994.4,2.7
gRGOVSL,19941109,1995.1,2.5
gRGOVSL,19941109,1995.2,2.5
gRGOVSL,19941109,1995.3,2.5
gRGOVSL,19941109,1995.4,2.6
gRGOVSL,19941109,1996.1,2.5
gRGOVSL,19941109,1996.2,2.4
gRGOVSL,19941109,1996.3,2.4
gRGOVSL,19941109,1996.4,2.5
gRGOVSL,19941214,1993.4,2.9
gRGOVSL,19941214,1994.1,-1.4
gRGOVSL,19941214,1994.2,2.9
gRGOVSL,19941214,1994.3,4.2
gRGOVSL,19941214,1994.4,4.1
gRGOVSL,19941214,1995.1,2.5
gRGOVSL,19941214,1995.2,2.5
gRGOVSL,19941214,1995.3,2.5
gRGOVSL,19941214,1995.4,2.5
gRGOVSL,19941214,1996.1,2.2
gRGOVSL,19941214,1996.2,2.2
gRGOVSL,19941214,1996.3,2.2
gRGOVSL,19941214,1996.4,2.2
gRGOVSL,19950125,1994.1,-1.4
gRGOVSL,19950125,1994.2,2.9
gRGOVSL,19950125,1994.3,4.3
gRGOVSL,19950125,1994.4,2.5
gRGOVSL,19950125,1995.1,2.5
gRGOVSL,19950125,1995.2,2.5
gRGOVSL,19950125,1995.3,2.5
gRGOVSL,19950125,1995.4,1.5
gRGOVSL,19950125,1996.1,2.2
gRGOVSL,19950125,1996.2,2.3
gRGOVSL,19950125,1996.3,2.4
gRGOVSL,19950125,1996.4,2.4
gRGOVSL,19950322,1994.1,-1.4
gRGOVSL,19950322,1994.2,2.9
gRGOVSL,19950322,1994.3,4.3
gRGOVSL,19950322,1994.4,2.3
gRGOVSL,19950322,1995.1,2.2
gRGOVSL,19950322,1995.2,2.5
gRGOVSL,19950322,1995.3,2.5
gRGOVSL,19950322,1995.4,1.5
gRGOVSL,19950322,1996.1,2.2
gRGOVSL,19950322,1996.2,2.3
gRGOVSL,19950322,1996.3,2.4
gRGOVSL,19950322,1996.4,2.2
gRGOVSL,19950517,1994.2,2.9
gRGOVSL,19950517,1994.3,4.3
gRGOVSL,19950517,1994.4,2.3
gRGOVSL,19950517,1995.1,0.2
gRGOVSL,19950517,1995.2,2.3
gRGOVSL,19950517,1995.3,2.4
gRGOVSL,19950517,1995.4,1.5
gRGOVSL,19950517,1996.1,2.1
gRGOVSL,19950517,1996.2,2.3
gRGOVSL,19950517,1996.3,2.3
gRGOVSL,19950517,1996.4,2.2
gRGOVSL,19950628,1994.2,2.9
gRGOVSL,19950628,1994.3,4.3
gRGOVSL,19950628,1994.4,2.3
gRGOVSL,19950628,1995.1,0.5
gRGOVSL,19950628,1995.2,2.3
gRGOVSL,19950628,1995.3,2.4
gRGOVSL,19950628,1995.4,1.3
gRGOVSL,19950628,1996.1,0.8
gRGOVSL,19950628,1996.2,1.5
gRGOVSL,19950628,1996.3,1.7
gRGOVSL,19950628,1996.4,1.5
gRGOVSL,19950816,1994.3,4.3
gRGOVSL,19950816,1994.4,2.3
gRGOVSL,19950816,1995.1,1.0
gRGOVSL,19950816,1995.2,1.4
gRGOVSL,19950816,1995.3,2.2
gRGOVSL,19950816,1995.4,1.2
gRGOVSL,19950816,1996.1,0.8
gRGOVSL,19950816,1996.2,1.5
gRGOVSL,19950816,1996.3,1.7
gRGOVSL,19950816,1996.4,1.5
gRGOVSL,19950920,1994.3,4.3
gRGOVSL,19950920,1994.4,2.3
gRGOVSL,19950920,1995.1,1.0
gRGOVSL,19950920,1995.2,1.6
gRGOVSL,19950920,1995.3,3.9
gRGOVSL,19950920,1995.4,1.2
gRGOVSL,19950920,1996.1,0.8
gRGOVSL,19950920,1996.2,1.5
gRGOVSL,19950920,1996.3,1.7
gRGOVSL,19950920,1996.4,1.5
gRGOVSL,19950920,1997.1,1.4
gRGOVSL,19950920,1997.2,1.6
gRGOVSL,19950920,1997.3,1.6
gRGOVSL,19950920,1997.4,1.6
gRGOVSL,19951108,1994.4,2.3
gRGOVSL,19951108,1995.1,1.0
gRGOVSL,19951108,1995.2,2.0
gRGOVSL,19951108,1995.3,3.1
gRGOVSL,19951108,1995.4,2.1
gRGOVSL,19951108,1996.1,1.8
gRGOVSL,19951108,1996.2,1.8
gRGOVSL,19951108,1996.3,1.9
gRGOVSL,19951108,1996.4,2.1
gRGOVSL,19951108,1997.1,2.1
gRGOVSL,19951108,1997.2,1.9
gRGOVSL,19951108,1997.3,2.1
gRGOVSL,19951108,1997.4,1.8
gRGOVSL,19951214,1994.4,2.3
gRGOVSL,19951214,1995.1,1.0
gRGOVSL,19951214,1995.2,2.0
gRGOVSL,19951214,1995.3,3.4
gRGOVSL,19951214,1995.4,4.1
gRGOVSL,19951214,1996.1,1.8
gRGOVSL,19951214,1996.2,1.8
gRGOVSL,19951214,1996.3,1.8
gRGOVSL,19951214,1996.4,2.1
gRGOVSL,19951214,1997.1,2.1
gRGOVSL,19951214,1997.2,1.9
gRGOVSL,19951214,1997.3,2.1
gRGOVSL,19951214,1997.4,1.8
gRGOVSL,19960126,1995.1,2.3
gRGOVSL,19960126,1995.2,2.1
gRGOVSL,19960126,1995.3,2.8
gRGOVSL,19960126,1995.4,3.7
gRGOVSL,19960126,1996.1,2.2
gRGOVSL,19960126,1996.2,2.2
gRGOVSL,19960126,1996.3,2.2
gRGOVSL,19960126,1996.4,2.1
gRGOVSL,19960126,1997.1,2.5
gRGOVSL,19960126,1997.2,2.5
gRGOVSL,19960126,1997.3,2.5
gRGOVSL,19960126,1997.4,2.7
gRGOVSL,19960321,1995.1,2.3
gRGOVSL,19960321,1995.2,2.1
gRGOVSL,19960321,1995.3,2.7
gRGOVSL,19960321,1995.4,1.7
gRGOVSL,19960321,1996.1,3.0
gRGOVSL,19960321,1996.2,2.2
gRGOVSL,19960321,1996.3,2.2
gRGOVSL,19960321,1996.4,2.1
gRGOVSL,19960321,1997.1,2.5
gRGOVSL,19960321,1997.2,2.5
gRGOVSL,19960321,1997.3,2.5
gRGOVSL,19960321,1997.4,2.7
gRGOVSL,19960516,1995.2,2.1
gRGOVSL,19960516,1995.3,2.7
gRGOVSL,19960516,1995.4,1.5
gRGOVSL,19960516,1996.1,-1.0
gRGOVSL,19960516,1996.2,6.0
gRGOVSL,19960516,1996.3,0.7
gRGOVSL,19960516,1996.4,2.2
gRGOVSL,19960516,1997.1,2.4
gRGOVSL,19960516,1997.2,2.5
gRGOVSL,19960516,1997.3,2.5
gRGOVSL,19960516,1997.4,2.7
gRGOVSL,19960626,1995.2,2.1
gRGOVSL,19960626,1995.3,2.7
gRGOVSL,19960626,1995.4,1.5
gRGOVSL,19960626,1996.1,-0.8
gRGOVSL,19960626,1996.2,7.0
gRGOVSL,19960626,1996.3,0.7
gRGOVSL,19960626,1996.4,2.2
gRGOVSL,19960626,1997.1,2.4
gRGOVSL,19960626,1997.2,2.5
gRGOVSL,19960626,1997.3,2.5
gRGOVSL,19960626,1997.4,2.7
gRGOVSL,19960815,1995.3,2.7
gRGOVSL,19960815,1995.4,1.5
gRGOVSL,19960815,1996.1,-0.9
gRGOVSL,19960815,1996.2,6.1
gRGOVSL,19960815,1996.3,1.2
gRGOVSL,19960815,1996.4,2.2
gRGOVSL,19960815,1997.1,2.4
gRGOVSL,19960815,1997.2,2.5
gRGOVSL,19960815,1997.3,2.5
gRGOVSL,19960815,1997.4,2.6
gRGOVSL,19960918,1995.3,2.7
gRGOVSL,19960918,1995.4,1.5
gRGOVSL,19960918,1996.1,-0.9
gRGOVSL,19960918,1996.2,6.7
gRGOVSL,19960918,1996.3,0.5
gRGOVSL,19960918,1996.4,2.3
gRGOVSL,19960918,1997.1,2.4
gRGOVSL,19960918,1997.2,2.5
gRGOVSL,19960918,1997.3,2.5
gRGOVSL,19960918,1997.4,2.6
gRGOVSL,19960918,1998.1,2.5
gRGOVSL,19960918,1998.2,2.5
gRGOVSL,19960918,1998.3,2.4
gRGOVSL,19960918,1998.4,2.4
gRGOVSL,19961106,1995.4,1.5
gRGOVSL,19961106,1996.1,-0.9
gRGOVSL,19961106,1996.2,6.7
gRGOVSL,19961106,1996.3,1.7
gRGOVSL,19961106,1996.4,2.2
gRGOVSL,19961106,1997.1,2.4
gRGOVSL,19961106,1997.2,2.4
gRGOVSL,19961106,1997.3,2.5
gRGOVSL,19961106,1997.4,2.6
gRGOVSL,19961106,1998.1,2.5
gRGOVSL,19961106,1998.2,2.5
gRGOVSL,19961106,1998.3,2.4
gRGOVSL,19961106,1998.4,2.4
gRGOVSL,19961212,1995.4,1.5
gRGOVSL,19961212,1996.1,-0.9
gRGOVSL,19961212,1996.2,6.7
gRGOVSL,19961212,1996.3,1.4
gRGOVSL,19961212,1996.4,3.6
gRGOVSL,19961212,1997.1,2.4
gRGOVSL,19961212,1997.2,2.4
gRGOVSL,19961212,1997.3,2.5
gRGOVSL,19961212,1997.4,2.6
gRGOVSL,19961212,1998.1,2.5
gRGOVSL,19961212,1998.2,2.5
gRGOVSL,19961212,1998.3,2.4
gRGOVSL,19961212,1998.4,2.4
gRGOVSL,19970129,1996.1,-0.9
gRGOVSL,19970129,1996.2,6.7
gRGOVSL,19970129,1996.3,1.1
gRGOVSL,19970129,1996.4,3.5
gRGOVSL,19970129,1997.1,2.6
gRGOVSL,19970129,1997.2,2.4
gRGOVSL,19970129,1997.3,2.5
gRGOVSL,19970129,1997.4,2.6
gRGOVSL,19970129,1998.1,2.4
gRGOVSL,19970129,1998.2,2.5
gRGOVSL,19970129,1998.3,2.3
gRGOVSL,19970129,1998.4,2.4
gRGOVSL,19970319,1996.1,-0.9
gRGOVSL,19970319,1996.2,6.7
gRGOVSL,19970319,1996.3,1.1
gRGOVSL,19970319,1996.4,2.0
gRGOVSL,19970319,1997.1,2.7
gRGOVSL,19970319,1997.2,2.4
gRGOVSL,19970319,1997.3,2.5
gRGOVSL,19970319,1997.4,2.6
gRGOVSL,19970319,1998.1,2.4
gRGOVSL,19970319,1998.2,2.5
gRGOVSL,19970319,1998.3,2.3
gRGOVSL,19970319,1998.4,2.4
gRGOVSL,19970515,1996.2,6.7
gRGOVSL,19970515,1996.3,1.1
gRGOVSL,19970515,1996.4,1.9
gRGOVSL,19970515,1997.1,1.9
gRGOVSL,19970515,1997.2,2.5
gRGOVSL,19970515,1997.3,2.5
gRGOVSL,19970515,1997.4,2.6
gRGOVSL,19970515,1998.1,2.4
gRGOVSL,19970515,1998.2,2.4
gRGOVSL,19970515,1998.3,2.4
gRGOVSL,19970515,1998.4,2.4
gRGOVSL,19970625,1996.2,6.7
gRGOVSL,19970625,1996.3,1.1
gRGOVSL,19970625,1996.4,1.9
gRGOVSL,19970625,1997.1,2.2
gRGOVSL,19970625,1997.2,2.2
gRGOVSL,19970625,1997.3,2.5
gRGOVSL,19970625,1997.4,2.6
gRGOVSL,19970625,1998.1,2.4
gRGOVSL,19970625,1998.2,2.4
gRGOVSL,19970625,1998.3,2.4
gRGOVSL,19970625,1998.4,2.4
gRGOVSL,19970814,1996.3,0.7
gRGOVSL,19970814,1996.4,3.3
gRGOVSL,19970814,1997.1,2.7
gRGOVSL,19970814,1997.2,1.1
gRGOVSL,19970814,1997.3,2.5
gRGOVSL,19970814,1997.4,2.5
gRGOVSL,19970814,1998.1,2.3
gRGOVSL,19970814,1998.2,2.3
gRGOVSL,19970814,1998.3,2.3
gRGOVSL,19970814,1998.4,2.3
gRGOVSL,19970924,1996.3,0.7
gRGOVSL,19970924,1996.4,3.3
gRGOVSL,19970924,1997.1,2.7
gRGOVSL,19970924,1997.2,1.2
gRGOVSL,19970924,1997.3,1.8
gRGOVSL,19970924,1997.4,2.4
gRGOVSL,19970924,1998.1,2.3
gRGOVSL,19970924,1998.2,2.3
gRGOVSL,19970924,1998.3,2.3
gRGOVSL,19970924,1998.4,2.3
gRGOVSL,19970924,1999.1,2.3
gRGOVSL,19970924,1999.2,2.2
gRGOVSL,19970924,1999.3,2.2
gRGOVSL,19970924,1999.4,2.3
gRGOVSL,19971106,1996.4,3.3
gRGOVSL,19971106,1997.1,2.7
gRGOVSL,19971106,1997.2,1.2
gRGOVSL,19971106,1997.3,2.2
gRGOVSL,19971106,1997.4,2.4
gRGOVSL,19971106,1998.1,2.3
gRGOVSL,19971106,1998.2,2.3
gRGOVSL,19971106,1998.3,2.3
gRGOVSL,19971106,1998.4,2.3
gRGOVSL,19971106,1999.1,2.3
gRGOVSL,19971106,1999.2,2.2
gRGOVSL,19971106,1999.3,2.2
gRGOVSL,19971106,1999.4,2.3
gRGOVSL,19971211,1996.4,3.3
gRGOVSL,19971211,1997.1,2.7
gRGOVSL,19971211,1997.2,1.2
gRGOVSL,19971211,1997.3,2.4
gRGOVSL,19971211,1997.4,1.4
gRGOVSL,19971211,1998.1,2.5
gRGOVSL,19971211,1998.2,2.4
gRGOVSL,19971211,1998.3,2.3
gRGOVSL,19971211,1998.4,2.3
gRGOVSL,19971211,1999.1,2.3
gRGOVSL,19971211,1999.2,2.3
gRGOVSL,19971211,1999.3,2.3
gRGOVSL,19971211,1999.4,2.3
gRGOVSL,19980128,1997.1,2.7
gRGOVSL,19980128,1997.2,1.2
gRGOVSL,19980128,1997.3,2.3
gRGOVSL,19980128,1997.4,1.7
gRGOVSL,19980128,1998.1,2.5
gRGOVSL,19980128,1998.2,2.3
gRGOVSL,19980128,1998.3,2.3
gRGOVSL,19980128,1998.4,2.3
gRGOVSL,19980128,1999.1,2.3
gRGOVSL,19980128,1999.2,2.3
gRGOVSL,19980128,1999.3,2.3
gRGOVSL,19980128,1999.4,2.3
gRGOVSL,19980325,1997.1,2.7
gRGOVSL,19980325,1997.2,1.2
gRGOVSL,19980325,1997.3,2.3
gRGOVSL,19980325,1997.4,1.9
gRGOVSL,19980325,1998.1,1.9
gRGOVSL,19980325,1998.2,2.3
gRGOVSL,19980325,1998.3,2.3
gRGOVSL,19980325,1998.4,2.4
gRGOVSL,19980325,1999.1,2.4
gRGOVSL,19980325,1999.2,2.4
gRGOVSL,19980325,1999.3,2.4
gRGOVSL,19980325,1999.4,2.4
gRGOVSL,19980514,1997.2,1.2
gRGOVSL,19980514,1997.3,2.3
gRGOVSL,19980514,1997.4,1.8
gRGOVSL,19980514,1998.1,0.4
gRGOVSL,19980514,1998.2,3.0
gRGOVSL,19980514,1998.3,2.7
gRGOVSL,19980514,1998.4,2.6
gRGOVSL,19980514,1999.1,2.4
gRGOVSL,19980514,1999.2,2.3
gRGOVSL,19980514,1999.3,2.4
gRGOVSL,19980514,1999.4,2.4
gRGOVSL,19980624,1997.2,1.2
gRGOVSL,19980624,1997.3,2.3
gRGOVSL,19980624,1997.4,1.8
gRGOVSL,19980624,1998.1,0.7
gRGOVSL,19980624,1998.2,3.8
gRGOVSL,19980624,1998.3,2.7
gRGOVSL,19980624,1998.4,2.6
gRGOVSL,19980624,1999.1,2.4
gRGOVSL,19980624,1999.2,2.3
gRGOVSL,19980624,1999.3,2.4
gRGOVSL,19980624,1999.4,2.4
gRGOVSL,19980813,1997.3,2.9
gRGOVSL,19980813,1997.4,1.3
gRGOVSL,19980813,1998.1,2.1
gRGOVSL,19980813,1998.2,1.3
gRGOVSL,19980813,1998.3,3.6
gRGOVSL,19980813,1998.4,3.3
gRGOVSL,19980813,1999.1,2.8
gRGOVSL,19980813,1999.2,2.7
gRGOVSL,19980813,1999.3,2.7
gRGOVSL,19980813,1999.4,2.7
gRGOVSL,19980923,1997.3,2.9
gRGOVSL,19980923,1997.4,1.3
gRGOVSL,19980923,1998.1,2.1
gRGOVSL,19980923,1998.2,2.1
gRGOVSL,19980923,1998.3,3.2
gRGOVSL,19980923,1998.4,3.3
gRGOVSL,19980923,1999.1,2.8
gRGOVSL,19980923,1999.2,2.7
gRGOVSL,19980923,1999.3,2.7
gRGOVSL,19980923,1999.4,2.7
gRGOVSL,19980923,2000.1,2.6
gRGOVSL,19980923,2000.2,2.6
gRGOVSL,19980923,2000.3,2.6
gRGOVSL,19980923,2000.4,2.6
gRGOVSL,19981112,1997.4,1.3
gRGOVSL,19981112,1998.1,2.1
gRGOVSL,19981112,1998.2,1.8
gRGOVSL,19981112,1998.3,3.3
gRGOVSL,19981112,1998.4,3.3
gRGOVSL,19981112,1999.1,2.8
gRGOVSL,19981112,1999.2,2.7
gRGOVSL,19981112,1999.3,2.7
gRGOVSL,19981112,1999.4,2.7
gRGOVSL,19981112,2000.1,2.6
gRGOVSL,19981112,2000.2,2.6
gRGOVSL,19981112,2000.3,2.7
gRGOVSL,19981112,2000.4,2.6
gRGOVSL,19981216,1997.4,1.3
gRGOVSL,19981216,1998.1,2.1
gRGOVSL,19981216,1998.2,1.8
gRGOVSL,19981216,1998.3,3.4
gRGOVSL,19981216,1998.4,2.5
gRGOVSL,19981216,1999.1,2.8
gRGOVSL,19981216,1999.2,2.7
gRGOVSL,19981216,1999.3,2.7
gRGOVSL,19981216,1999.4,2.7
gRGOVSL,19981216,2000.1,2.6
gRGOVSL,19981216,2000.2,2.6
gRGOVSL,19981216,2000.3,2.7
gRGOVSL,19981216,2000.4,2.6
gRGOVSL,19990128,1998.1,2.1
gRGOVSL,19990128,1998.2,1.8
gRGOVSL,19990128,1998.3,3.1
gRGOVSL,19990128,1998.4,2.3
gRGOVSL,19990128,1999.1,3.2
gRGOVSL,19990128,1999.2,3.1
gRGOVSL,19990128,1999.3,3.1
gRGOVSL,19990128,1999.4,3.1
gRGOVSL,19990128,2000.1,3.1
gRGOVSL,19990128,2000.2,3.1
gRGOVSL,19990128,2000.3,3.1
gRGOVSL,19990128,2000.4,3.1
gRGOVSL,19990324,1998.1,2.1
gRGOVSL,19990324,1998.2,1.8
gRGOVSL,19990324,1998.3,3.1
gRGOVSL,19990324,1998.4,1.4
gRGOVSL,19990324,1999.1,5.2
gRGOVSL,19990324,1999.2,2.8
gRGOVSL,19990324,1999.3,3.3
gRGOVSL,19990324,1999.4,3.3
gRGOVSL,19990324,2000.1,3.4
gRGOVSL,19990324,2000.2,3.3
gRGOVSL,19990324,2000.3,3.4
gRGOVSL,19990324,2000.4,3.4
gRGOVSL,19990513,1998.2,1.8
gRGOVSL,19990513,1998.3,3.1
gRGOVSL,19990513,1998.4,1.3
gRGOVSL,19990513,1999.1,7.7
gRGOVSL,19990513,1999.2,1.1
gRGOVSL,19990513,1999.3,3.3
gRGOVSL,19990513,1999.4,3.4
gRGOVSL,19990513,2000.1,3.7
gRGOVSL,19990513,2000.2,3.6
gRGOVSL,19990513,2000.3,3.7
gRGOVSL,19990513,2000.4,3.7
gRGOVSL,19990623,1998.2,1.8
gRGOVSL,19990623,1998.3,3.1
gRGOVSL,19990623,1998.4,1.3
gRGOVSL,19990623,1999.1,8.0
gRGOVSL,19990623,1999.2,-0.2
gRGOVSL,19990623,1999.3,3.4
gRGOVSL,19990623,1999.4,3.4
gRGOVSL,19990623,2000.1,3.7
gRGOVSL,19990623,2000.2,3.6
gRGOVSL,19990623,2000.3,3.7
gRGOVSL,19990623,2000.4,3.7
gRGOVSL,19990818,1998.3,3.1
gRGOVSL,19990818,1998.4,1.3
gRGOVSL,19990818,1999.1,7.7
gRGOVSL,19990818,1999.2,-0.9
gRGOVSL,19990818,1999.3,3.4
